sale_id,sale_date,country,region,city,product_name,category,is_5g,unit_price_usd,discount_pct,units_sold,discounted_price_usd,revenue,sales_channel,payment_method,customer_age_group
SAMS-00005370,2023-04-20,India,Asia,Vadodara,Samsung Galaxy S24 Ultra,Galaxy S,true,1189.75,12,6,1046.98,6281.88,Authorized Reseller,Net Banking,18–24
SAMS-00005569,2024-02-18,Indonesia,Asia,Makassar,Samsung Galaxy S24 Ultra,Galaxy S,true,1353.74,2,1,1326.67,1326.67,Authorized Reseller,BNPL (Buy Now Pay Later),25–34
SAMS-00006185,2024-09-18,Japan,Asia,Niigata,Samsung Galaxy S24 Ultra,Galaxy S,true,1361.27,5,2,1293.21,2586.42,E-commerce Platform,EMI / Installment,45–54
SAMS-00006188,2024-12-01,Japan,Asia,Niigata,Samsung Galaxy S24 Ultra,Galaxy S,true,1206.38,2,1,1182.25,1182.25,Carrier Store,Net Banking,55+
SAMS-00006227,2024-10-14,Japan,Asia,Sagamihara,Samsung Galaxy S24 Ultra,Galaxy S,true,1331.94,0,1,1331.94,1331.94,Online (Samsung.com),Samsung Pay,25–34
SAMS-00006285,2021-11-22,Japan,Asia,Sendai,Samsung Galaxy S24 Ultra,Galaxy S,true,1361.38,5,2,1293.31,2586.62,Authorized Reseller,Cash,45–54
SAMS-00006333,2021-01-07,Kenya,Africa,Eldoret,Samsung Galaxy S24 Ultra,Galaxy S,true,1206.46,20,1,965.17,965.17,Corporate / B2B,EMI / Installment,35–44
SAMS-00006392,2022-02-10,Kenya,Africa,Kisumu,Samsung Galaxy S24 Ultra,Galaxy S,true,1244.45,10,3,1120.01,3360.03,E-commerce Platform,Cash,35–44
SAMS-00006419,2024-12-17,Kenya,Africa,Kisumu,Samsung Galaxy S24 Ultra,Galaxy S,true,1380.42,3,2,1339.01,2678.02,Authorized Reseller,Gift Card,18–24
SAMS-00006453,2024-12-10,Kenya,Africa,Kitale,Samsung Galaxy S24 Ultra,Galaxy S,true,1231.35,2,2,1206.72,2413.44,Samsung Store,Credit Card,18–24
SAMS-00006466,2022-06-21,Kenya,Africa,Malindi,Samsung Galaxy S24 Ultra,Galaxy S,true,1338.21,0,3,1338.21,4014.63,E-commerce Platform,Debit Card,25–34
SAMS-00006519,2024-05-04,Kenya,Africa,Mombasa,Samsung Galaxy S24 Ultra,Galaxy S,true,1216.79,2,8,1192.45,9539.6,Samsung Store,Debit Card,25–34
SAMS-00006737,2024-09-02,Malaysia,Asia,Johor Bahru,Samsung Galaxy S24 Ultra,Galaxy S,true,1403.74,0,1,1403.74,1403.74,Online (Samsung.com),BNPL (Buy Now Pay Later),18–24
SAMS-00006896,2021-01-03,Malaysia,Asia,Subang Jaya,Samsung Galaxy S24 Ultra,Galaxy S,true,1354.58,20,5,1083.66,5418.3,Authorized Reseller,Debit Card,45–54
SAMS-00006949,2023-06-21,Mexico,North America,Ciudad Juárez,Samsung Galaxy S24 Ultra,Galaxy S,true,1414.66,0,1,1414.66,1414.66,E-commerce Platform,Net Banking,35–44
SAMS-00006951,2023-10-10,Mexico,North America,Ciudad Juárez,Samsung Galaxy S24 Ultra,Galaxy S,true,1201.43,0,5,1201.43,6007.15,Carrier Store,BNPL (Buy Now Pay Later),18–24
SAMS-00006993,2024-11-10,Mexico,North America,Guadalajara,Samsung Galaxy S24 Ultra,Galaxy S,true,1339.27,0,2,1339.27,2678.54,Carrier Store,BNPL (Buy Now Pay Later),18–24
SAMS-00007049,2022-12-12,Mexico,North America,Monterrey,Samsung Galaxy S24 Ultra,Galaxy S,true,1324.61,10,1,1192.15,1192.15,E-commerce Platform,Credit Card,35–44
SAMS-00007052,2023-02-22,Mexico,North America,Monterrey,Samsung Galaxy S24 Ultra,Galaxy S,true,1266.0,3,1,1228.02,1228.02,Authorized Reseller,BNPL (Buy Now Pay Later),55+
SAMS-00007132,2022-01-21,Mexico,North America,Querétaro,Samsung Galaxy S24 Ultra,Galaxy S,true,1367.0,3,2,1325.99,2651.98,E-commerce Platform,EMI / Installment,25–34
SAMS-00007151,2024-03-19,Mexico,North America,Querétaro,Samsung Galaxy S24 Ultra,Galaxy S,true,1256.17,0,1,1256.17,1256.17,Third-Party Retailer,Debit Card,45–54
SAMS-00007177,2024-01-29,Mexico,North America,Tijuana,Samsung Galaxy S24 Ultra,Galaxy S,true,1396.58,3,1,1354.68,1354.68,Third-Party Retailer,Credit Card,25–34
SAMS-00007198,2022-12-24,Mexico,North America,Zapopan,Samsung Galaxy S24 Ultra,Galaxy S,true,1378.88,12,2,1213.41,2426.82,Corporate / B2B,BNPL (Buy Now Pay Later),55+
SAMS-00007316,2024-02-13,Myanmar,Asia,Mawlamyine,Samsung Galaxy S24 Ultra,Galaxy S,true,1384.26,12,7,1218.15,8527.05,Carrier Store,Cash,55+
SAMS-00007349,2023-04-16,Myanmar,Asia,Monywa,Samsung Galaxy S24 Ultra,Galaxy S,true,1400.4,15,1,1190.34,1190.34,Authorized Reseller,Net Banking,25–34
SAMS-00007422,2024-07-01,Myanmar,Asia,Pathein,Samsung Galaxy S24 Ultra,Galaxy S,true,1254.69,7,2,1166.86,2333.72,E-commerce Platform,Debit Card,25–34
SAMS-00007470,2022-05-06,Myanmar,Asia,Yangon,Samsung Galaxy S24 Ultra,Galaxy S,true,1264.46,20,3,1011.57,3034.71,E-commerce Platform,Gift Card,45–54
SAMS-00007519,2024-02-06,Netherlands,Europe,Almere,Samsung Galaxy S24 Ultra,Galaxy S,true,1335.43,0,8,1335.43,10683.44,Samsung Store,Debit Card,18–24
SAMS-00007691,2023-10-11,Netherlands,Europe,Rotterdam,Samsung Galaxy S24 Ultra,Galaxy S,true,1283.37,0,3,1283.37,3850.11,Corporate / B2B,EMI / Installment,25–34
SAMS-00007934,2022-08-11,New Zealand,Oceania,Napier-Hastings,Samsung Galaxy S24 Ultra,Galaxy S,true,1328.17,0,1,1328.17,1328.17,Carrier Store,BNPL (Buy Now Pay Later),45–54
SAMS-00008083,2022-03-04,Nigeria,Africa,Abuja,Samsung Galaxy S24 Ultra,Galaxy S,true,1403.27,2,1,1375.2,1375.2,Third-Party Retailer,Gift Card,55+
SAMS-00008105,2024-09-08,Nigeria,Africa,Abuja,Samsung Galaxy S24 Ultra,Galaxy S,true,1284.0,15,4,1091.4,4365.6,Third-Party Retailer,Gift Card,35–44
SAMS-00008122,2022-09-02,Nigeria,Africa,Benin City,Samsung Galaxy S24 Ultra,Galaxy S,true,1224.57,0,1,1224.57,1224.57,Carrier Store,Gift Card,35–44
SAMS-00008283,2024-08-31,Nigeria,Africa,Kano,Samsung Galaxy S24 Ultra,Galaxy S,true,1409.29,2,1,1381.1,1381.1,Corporate / B2B,EMI / Installment,18–24
SAMS-00008458,2024-03-04,Norway,Europe,Fredrikstad,Samsung Galaxy S24 Ultra,Galaxy S,true,1307.75,7,1,1216.21,1216.21,Authorized Reseller,Gift Card,25–34
SAMS-00008563,2024-02-13,Norway,Europe,Sandnes,Samsung Galaxy S24 Ultra,Galaxy S,true,1381.73,2,1,1354.1,1354.1,Online (Samsung.com),EMI / Installment,35–44
SAMS-00008703,2024-03-27,Norway,Europe,Trondheim,Samsung Galaxy S24 Ultra,Galaxy S,true,1351.2,2,2,1324.18,2648.36,Authorized Reseller,Credit Card,35–44
SAMS-00008798,2024-05-24,Pakistan,Asia,Hyderabad,Samsung Galaxy S24 Ultra,Galaxy S,true,1304.05,15,2,1108.44,2216.88,Authorized Reseller,Gift Card,45–54
SAMS-00008891,2023-09-18,Pakistan,Asia,Lahore,Samsung Galaxy S24 Ultra,Galaxy S,true,1334.56,0,2,1334.56,2669.12,Corporate / B2B,BNPL (Buy Now Pay Later),55+
SAMS-00008958,2021-06-07,Pakistan,Asia,Quetta,Samsung Galaxy S24 Ultra,Galaxy S,true,1402.23,20,3,1121.78,3365.34,Samsung Store,Debit Card,45–54
SAMS-00009003,2022-05-21,Pakistan,Asia,Rawalpindi,Samsung Galaxy S24 Ultra,Galaxy S,true,1305.71,7,2,1214.31,2428.62,Online (Samsung.com),Samsung Pay,25–34
SAMS-00009013,2023-07-12,Pakistan,Asia,Rawalpindi,Samsung Galaxy S24 Ultra,Galaxy S,true,1358.69,20,5,1086.95,5434.75,E-commerce Platform,Gift Card,55+
SAMS-00009093,2023-02-17,Peru,South America,Chiclayo,Samsung Galaxy S24 Ultra,Galaxy S,true,1303.81,12,2,1147.35,2294.7,Carrier Store,Cash,18–24
SAMS-00009098,2023-07-11,Peru,South America,Chiclayo,Samsung Galaxy S24 Ultra,Galaxy S,true,1296.15,7,1,1205.42,1205.42,E-commerce Platform,Samsung Pay,45–54
SAMS-00009115,2024-11-27,Peru,South America,Chiclayo,Samsung Galaxy S24 Ultra,Galaxy S,true,1338.8,5,1,1271.86,1271.86,Third-Party Retailer,EMI / Installment,25–34
SAMS-00009122,2021-10-09,Peru,South America,Cusco,Samsung Galaxy S24 Ultra,Galaxy S,true,1198.77,5,2,1138.83,2277.66,Samsung Store,Samsung Pay,55+
SAMS-00009218,2021-08-31,Peru,South America,Lima,Samsung Galaxy S24 Ultra,Galaxy S,true,1280.1,0,8,1280.1,10240.8,Authorized Reseller,Debit Card,18–24
SAMS-00009335,2023-12-19,Philippines,Asia,Antipolo,Samsung Galaxy S24 Ultra,Galaxy S,true,1199.27,3,4,1163.29,4653.16,Online (Samsung.com),Samsung Pay,25–34
SAMS-00009356,2022-02-26,Philippines,Asia,Cagayan de Oro,Samsung Galaxy S24 Ultra,Galaxy S,true,1242.32,0,1,1242.32,1242.32,Third-Party Retailer,Credit Card,25–34
SAMS-00009563,2021-12-22,Philippines,Asia,Taguig,Samsung Galaxy S24 Ultra,Galaxy S,true,1290.45,0,1,1290.45,1290.45,Third-Party Retailer,Cash,25–34
SAMS-00009576,2023-12-11,Philippines,Asia,Taguig,Samsung Galaxy S24 Ultra,Galaxy S,true,1273.58,3,1,1235.37,1235.37,Carrier Store,BNPL (Buy Now Pay Later),18–24
SAMS-00009580,2024-06-28,Philippines,Asia,Taguig,Samsung Galaxy S24 Ultra,Galaxy S,true,1319.58,12,1,1161.23,1161.23,Third-Party Retailer,Debit Card,45–54
SAMS-00009647,2023-01-17,Poland,Europe,Gdansk,Samsung Galaxy S24 Ultra,Galaxy S,true,1256.98,0,3,1256.98,3770.94,Online (Samsung.com),EMI / Installment,35–44
SAMS-00009648,2023-02-06,Poland,Europe,Gdansk,Samsung Galaxy S24 Ultra,Galaxy S,true,1334.25,3,1,1294.22,1294.22,Corporate / B2B,Cash,45–54
SAMS-00009805,2023-07-12,Poland,Europe,Poznan,Samsung Galaxy S24 Ultra,Galaxy S,true,1314.94,0,2,1314.94,2629.88,Third-Party Retailer,Net Banking,55+
SAMS-00009842,2024-08-16,Poland,Europe,Szczecin,Samsung Galaxy S24 Ultra,Galaxy S,true,1188.47,0,1,1188.47,1188.47,Samsung Store,Samsung Pay,25–34
SAMS-00009902,2024-10-10,Poland,Europe,Wroclaw,Samsung Galaxy S24 Ultra,Galaxy S,true,1303.25,5,2,1238.09,2476.18,Third-Party Retailer,BNPL (Buy Now Pay Later),45–54
SAMS-00009930,2024-07-22,Portugal,Europe,Almada,Samsung Galaxy S24 Ultra,Galaxy S,true,1341.99,2,4,1315.15,5260.6,Carrier Store,Samsung Pay,18–24
SAMS-00009979,2024-12-21,Portugal,Europe,Aveiro,Samsung Galaxy S24 Ultra,Galaxy S,true,1289.58,0,2,1289.58,2579.16,E-commerce Platform,BNPL (Buy Now Pay Later),35–44
SAMS-00010040,2022-03-23,Portugal,Europe,Funchal,Samsung Galaxy S24 Ultra,Galaxy S,true,1255.12,0,1,1255.12,1255.12,Online (Samsung.com),Net Banking,35–44
SAMS-00010126,2024-04-12,Portugal,Europe,Lisbon,Samsung Galaxy S24 Ultra,Galaxy S,true,1275.89,7,1,1186.58,1186.58,Third-Party Retailer,Cash,35–44
SAMS-00010444,2022-08-25,Romania,Europe,Timișoara,Samsung Galaxy S24 Ultra,Galaxy S,true,1367.71,5,1,1299.32,1299.32,Carrier Store,Debit Card,35–44
SAMS-00010531,2021-04-22,Russia,Europe/Asia,Moscow,Samsung Galaxy S24 Ultra,Galaxy S,true,1226.97,15,3,1042.92,3128.76,E-commerce Platform,Cash,45–54
SAMS-00010587,2022-03-14,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy S24 Ultra,Galaxy S,true,1385.57,0,1,1385.57,1385.57,Online (Samsung.com),Cash,25–34
SAMS-00010598,2023-01-24,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy S24 Ultra,Galaxy S,true,1333.79,2,10,1307.11,13071.1,E-commerce Platform,Net Banking,35–44
SAMS-00010608,2024-03-12,Russia,Europe/Asia,Novosibirsk,Samsung Galaxy S24 Ultra,Galaxy S,true,1260.2,7,1,1171.99,1171.99,Samsung Store,Samsung Pay,55+
SAMS-00010626,2022-08-27,Russia,Europe/Asia,Omsk,Samsung Galaxy S24 Ultra,Galaxy S,true,1274.59,0,3,1274.59,3823.77,Samsung Store,Debit Card,55+
SAMS-00010722,2022-12-06,Russia,Europe/Asia,Ufa,Samsung Galaxy S24 Ultra,Galaxy S,true,1386.01,0,1,1386.01,1386.01,E-commerce Platform,Credit Card,25–34
SAMS-00011080,2021-06-17,Singapore,Asia,Singapore,Samsung Galaxy S24 Ultra,Galaxy S,true,1351.03,0,1,1351.03,1351.03,Carrier Store,Cash,55+
SAMS-00011083,2021-07-10,Singapore,Asia,Singapore,Samsung Galaxy S24 Ultra,Galaxy S,true,1188.45,0,3,1188.45,3565.35,Corporate / B2B,BNPL (Buy Now Pay Later),35–44
SAMS-00011342,2024-01-29,South Africa,Africa,Bloemfontein,Samsung Galaxy S24 Ultra,Galaxy S,true,1400.66,7,2,1302.61,2605.22,Samsung Store,Net Banking,18–24
SAMS-00011440,2022-11-30,South Africa,Africa,East London,Samsung Galaxy S24 Ultra,Galaxy S,true,1299.52,12,2,1143.58,2287.16,Third-Party Retailer,EMI / Installment,45–54
SAMS-00011448,2023-08-20,South Africa,Africa,East London,Samsung Galaxy S24 Ultra,Galaxy S,true,1321.57,15,6,1123.33,6739.98,Online (Samsung.com),Cash,18–24
SAMS-00011589,2023-01-19,South Africa,Africa,Soweto,Samsung Galaxy S24 Ultra,Galaxy S,true,1282.37,3,6,1243.9,7463.4,Online (Samsung.com),Credit Card,55+
SAMS-00011652,2023-05-08,South Korea,Asia,Busan,Samsung Galaxy S24 Ultra,Galaxy S,true,1273.14,15,5,1082.17,5410.85,Carrier Store,Samsung Pay,45–54
SAMS-00011661,2024-10-19,South Korea,Asia,Busan,Samsung Galaxy S24 Ultra,Galaxy S,true,1245.25,0,3,1245.25,3735.75,Samsung Store,BNPL (Buy Now Pay Later),18–24
SAMS-00011712,2023-06-12,South Korea,Asia,Daegu,Samsung Galaxy S24 Ultra,Galaxy S,true,1257.28,3,2,1219.56,2439.12,Third-Party Retailer,Gift Card,35–44
SAMS-00011723,2021-07-02,South Korea,Asia,Daejeon,Samsung Galaxy S24 Ultra,Galaxy S,true,1266.14,0,1,1266.14,1266.14,Authorized Reseller,BNPL (Buy Now Pay Later),25–34
SAMS-00011725,2022-01-04,South Korea,Asia,Daejeon,Samsung Galaxy S24 Ultra,Galaxy S,true,1399.62,0,2,1399.62,2799.24,Samsung Store,Net Banking,45–54
SAMS-00011744,2024-11-02,South Korea,Asia,Daejeon,Samsung Galaxy S24 Ultra,Galaxy S,true,1408.73,15,7,1197.42,8381.94,Carrier Store,Samsung Pay,55+
SAMS-00011783,2021-04-02,South Korea,Asia,Incheon,Samsung Galaxy S24 Ultra,Galaxy S,true,1224.57,0,1,1224.57,1224.57,Samsung Store,Gift Card,18–24
SAMS-00011980,2024-03-22,Spain,Europe,Córdoba,Samsung Galaxy S24 Ultra,Galaxy S,true,1232.05,0,1,1232.05,1232.05,Online (Samsung.com),Gift Card,55+
SAMS-00012181,2021-05-16,Spain,Europe,Zaragoza,Samsung Galaxy S24 Ultra,Galaxy S,true,1217.89,2,7,1193.53,8354.71,Corporate / B2B,Cash,45–54
SAMS-00012210,2022-08-21,Sri Lanka,Asia,Batticaloa,Samsung Galaxy S24 Ultra,Galaxy S,true,1370.63,5,2,1302.1,2604.2,Corporate / B2B,EMI / Installment,55+
SAMS-00012256,2023-07-06,Sri Lanka,Asia,Colombo,Samsung Galaxy S24 Ultra,Galaxy S,true,1315.35,20,1,1052.28,1052.28,Carrier Store,Samsung Pay,18–24
SAMS-00012297,2022-10-27,Sri Lanka,Asia,Galle,Samsung Galaxy S24 Ultra,Galaxy S,true,1379.74,5,5,1310.75,6553.75,Third-Party Retailer,EMI / Installment,18–24
SAMS-00012352,2023-10-21,Sri Lanka,Asia,Jaffna,Samsung Galaxy S24 Ultra,Galaxy S,true,1352.26,0,3,1352.26,4056.78,E-commerce Platform,EMI / Installment,45–54
SAMS-00012413,2021-10-19,Sri Lanka,Asia,Kurunegala,Samsung Galaxy S24 Ultra,Galaxy S,true,1356.37,0,6,1356.37,8138.22,Carrier Store,Samsung Pay,25–34
SAMS-00012621,2023-04-27,Sweden,Europe,Linköping,Samsung Galaxy S24 Ultra,Galaxy S,true,1316.33,12,5,1158.37,5791.85,Online (Samsung.com),Debit Card,55+
SAMS-00012732,2023-10-24,Sweden,Europe,Uppsala,Samsung Galaxy S24 Ultra,Galaxy S,true,1365.25,3,1,1324.29,1324.29,Authorized Reseller,Gift Card,45–54
SAMS-00012745,2022-08-04,Sweden,Europe,Västerås,Samsung Galaxy S24 Ultra,Galaxy S,true,1352.63,12,2,1190.31,2380.62,Online (Samsung.com),EMI / Installment,35–44
SAMS-00012821,2024-11-05,Switzerland,Europe,Basel,Samsung Galaxy S24 Ultra,Galaxy S,true,1296.07,0,1,1296.07,1296.07,Third-Party Retailer,Credit Card,55+
SAMS-00012872,2021-02-11,Switzerland,Europe,Geneva,Samsung Galaxy S24 Ultra,Galaxy S,true,1403.42,0,2,1403.42,2806.84,Carrier Store,Cash,55+
SAMS-00012939,2024-07-04,Switzerland,Europe,Lucerne,Samsung Galaxy S24 Ultra,Galaxy S,true,1234.78,15,3,1049.56,3148.68,E-commerce Platform,Cash,35–44
SAMS-00013003,2024-11-13,Switzerland,Europe,St. Gallen,Samsung Galaxy S24 Ultra,Galaxy S,true,1372.68,0,2,1372.68,2745.36,Samsung Store,Net Banking,55+
SAMS-00013005,2021-01-14,Switzerland,Europe,Winterthur,Samsung Galaxy S24 Ultra,Galaxy S,true,1309.57,3,2,1270.28,2540.56,Samsung Store,Credit Card,55+
SAMS-00013038,2021-04-06,Switzerland,Europe,Zurich,Samsung Galaxy S24 Ultra,Galaxy S,true,1263.66,3,4,1225.75,4903.0,Authorized Reseller,Credit Card,45–54
SAMS-00013055,2022-09-21,Switzerland,Europe,Zurich,Samsung Galaxy S24 Ultra,Galaxy S,true,1184.62,12,2,1042.47,2084.94,Online (Samsung.com),Net Banking,18–24
SAMS-00013231,2023-12-22,Taiwan,Asia,Keelung,Samsung Galaxy S24 Ultra,Galaxy S,true,1232.79,5,4,1171.15,4684.6,Online (Samsung.com),Debit Card,45–54
SAMS-00013260,2021-06-02,Taiwan,Asia,Taichung,Samsung Galaxy S24 Ultra,Galaxy S,true,1304.77,15,1,1109.05,1109.05,Third-Party Retailer,Credit Card,25–34
SAMS-00013315,2023-08-08,Taiwan,Asia,Tainan,Samsung Galaxy S24 Ultra,Galaxy S,true,1270.19,0,1,1270.19,1270.19,Authorized Reseller,Credit Card,45–54
SAMS-00013459,2021-10-27,Thailand,Asia,Hat Yai,Samsung Galaxy S24 Ultra,Galaxy S,true,1377.45,10,1,1239.71,1239.71,Corporate / B2B,BNPL (Buy Now Pay Later),25–34
SAMS-00013662,2022-09-24,Thailand,Asia,Udon Thani,Samsung Galaxy S24 Ultra,Galaxy S,true,1196.8,15,6,1017.28,6103.68,Online (Samsung.com),Gift Card,25–34
SAMS-00013986,2023-06-05,Turkey,Europe/Asia,Mersin,Samsung Galaxy S24 Ultra,Galaxy S,true,1266.5,12,4,1114.52,4458.08,Third-Party Retailer,Gift Card,25–34
SAMS-00014013,2023-02-12,UAE,Middle East,Abu Dhabi,Samsung Galaxy S24 Ultra,Galaxy S,true,1316.01,0,1,1316.01,1316.01,Online (Samsung.com),Samsung Pay,18–24
SAMS-00014037,2021-07-25,UAE,Middle East,Ajman,Samsung Galaxy S24 Ultra,Galaxy S,true,1300.82,7,2,1209.76,2419.52,Third-Party Retailer,Cash,25–34
SAMS-00014063,2024-03-20,UAE,Middle East,Ajman,Samsung Galaxy S24 Ultra,Galaxy S,true,1378.63,20,4,1102.9,4411.6,Samsung Store,BNPL (Buy Now Pay Later),45–54
SAMS-00014078,2021-09-17,UAE,Middle East,Al Ain,Samsung Galaxy S24 Ultra,Galaxy S,true,1399.89,3,2,1357.89,2715.78,E-commerce Platform,BNPL (Buy Now Pay Later),18–24
SAMS-00014084,2022-01-26,UAE,Middle East,Al Ain,Samsung Galaxy S24 Ultra,Galaxy S,true,1303.58,0,2,1303.58,2607.16,Corporate / B2B,BNPL (Buy Now Pay Later),45–54
SAMS-00014087,2022-04-29,UAE,Middle East,Al Ain,Samsung Galaxy S24 Ultra,Galaxy S,true,1212.58,0,1,1212.58,1212.58,Corporate / B2B,Debit Card,55+
SAMS-00014096,2023-06-18,UAE,Middle East,Al Ain,Samsung Galaxy S24 Ultra,Galaxy S,true,1374.39,0,1,1374.39,1374.39,Samsung Store,BNPL (Buy Now Pay Later),18–24
SAMS-00014098,2023-08-27,UAE,Middle East,Al Ain,Samsung Galaxy S24 Ultra,Galaxy S,true,1399.53,5,2,1329.55,2659.1,Online (Samsung.com),Cash,55+
SAMS-00014101,2023-12-30,UAE,Middle East,Al Ain,Samsung Galaxy S24 Ultra,Galaxy S,true,1240.39,10,2,1116.35,2232.7,Carrier Store,Samsung Pay,55+
SAMS-00014301,2024-11-23,UAE,Middle East,Umm Al Quwain,Samsung Galaxy S24 Ultra,Galaxy S,true,1400.65,5,2,1330.62,2661.24,Online (Samsung.com),Cash,55+
SAMS-00014443,2024-10-01,Ukraine,Europe,Lviv,Samsung Galaxy S24 Ultra,Galaxy S,true,1248.02,7,1,1160.66,1160.66,Carrier Store,EMI / Installment,18–24
SAMS-00014447,2022-05-15,Ukraine,Europe,Mykolaiv,Samsung Galaxy S24 Ultra,Galaxy S,true,1276.29,7,3,1186.95,3560.85,Corporate / B2B,Debit Card,45–54
SAMS-00014562,2021-03-10,Ukraine,Europe,Zaporizhzhia,Samsung Galaxy S24 Ultra,Galaxy S,true,1294.42,12,1,1139.09,1139.09,Online (Samsung.com),Debit Card,18–24
SAMS-00014580,2023-12-06,Ukraine,Europe,Zaporizhzhia,Samsung Galaxy S24 Ultra,Galaxy S,true,1344.05,10,2,1209.64,2419.28,Authorized Reseller,Gift Card,55+
SAMS-00014886,2024-01-29,United Kingdom,Europe,Southampton,Samsung Galaxy S24 Ultra,Galaxy S,true,1300.57,7,2,1209.53,2419.06,Authorized Reseller,BNPL (Buy Now Pay Later),18–24
SAMS-00014887,2024-04-20,United Kingdom,Europe,Southampton,Samsung Galaxy S24 Ultra,Galaxy S,true,1235.36,3,1,1198.3,1198.3,Corporate / B2B,BNPL (Buy Now Pay Later),18–24
SAMS-00014941,2022-12-02,United States,North America,Chicago,Samsung Galaxy S24 Ultra,Galaxy S,true,1255.24,0,1,1255.24,1255.24,Samsung Store,Cash,25–34
SAMS-00014946,2024-10-28,United States,North America,Chicago,Samsung Galaxy S24 Ultra,Galaxy S,true,1332.4,0,1,1332.4,1332.4,Online (Samsung.com),Cash,55+
SAMS-00015007,2023-05-07,United States,North America,Houston,Samsung Galaxy S24 Ultra,Galaxy S,true,1304.16,0,2,1304.16,2608.32,Authorized Reseller,Gift Card,55+
SAMS-00015018,2024-03-17,United States,North America,Jacksonville,Samsung Galaxy S24 Ultra,Galaxy S,true,1362.33,20,7,1089.86,7629.02,Samsung Store,Net Banking,35–44
SAMS-00015031,2023-04-14,United States,North America,Las Vegas,Samsung Galaxy S24 Ultra,Galaxy S,true,1252.58,2,1,1227.53,1227.53,Carrier Store,Cash,45–54
SAMS-00015082,2021-04-23,United States,North America,Philadelphia,Samsung Galaxy S24 Ultra,Galaxy S,true,1196.39,15,1,1016.93,1016.93,Samsung Store,Net Banking,45–54
SAMS-00015137,2023-08-31,United States,North America,San Antonio,Samsung Galaxy S24 Ultra,Galaxy S,true,1210.72,0,1,1210.72,1210.72,Authorized Reseller,Debit Card,45–54
SAMS-00015189,2023-02-27,United States,North America,Seattle,Samsung Galaxy S24 Ultra,Galaxy S,true,1346.44,0,1,1346.44,1346.44,Third-Party Retailer,Credit Card,18–24
SAMS-00015333,2024-08-20,Vietnam,Asia,Haiphong,Samsung Galaxy S24 Ultra,Galaxy S,true,1291.74,0,1,1291.74,1291.74,Corporate / B2B,Samsung Pay,18–24
SAMS-00015439,2023-03-18,Vietnam,Asia,Hue,Samsung Galaxy S24 Ultra,Galaxy S,true,1192.46,15,2,1013.59,2027.18,Online (Samsung.com),Credit Card,25–34
SAMS-00000017,2022-09-27,Argentina,South America,Buenos Aires,Samsung Galaxy S24+,Galaxy S,true,1041.21,12,7,916.26,6413.82,Online (Samsung.com),Gift Card,25–34
SAMS-00000023,2023-04-06,Argentina,South America,Buenos Aires,Samsung Galaxy S24+,Galaxy S,true,959.63,0,2,959.63,1919.26,Authorized Reseller,Credit Card,18–24
SAMS-00000228,2021-05-17,Argentina,South America,Salta,Samsung Galaxy S24+,Galaxy S,true,1077.28,0,2,1077.28,2154.56,Online (Samsung.com),Cash,45–54
SAMS-00000243,2023-01-05,Argentina,South America,Salta,Samsung Galaxy S24+,Galaxy S,true,972.13,7,4,904.08,3616.32,Corporate / B2B,BNPL (Buy Now Pay Later),35–44
SAMS-00000271,2022-03-28,Argentina,South America,Tucumán,Samsung Galaxy S24+,Galaxy S,true,1022.61,20,2,818.09,1636.18,Third-Party Retailer,EMI / Installment,45–54
SAMS-00000330,2021-09-02,Australia,Oceania,Brisbane,Samsung Galaxy S24+,Galaxy S,true,952.55,2,2,933.5,1867.0,Authorized Reseller,BNPL (Buy Now Pay Later),18–24
SAMS-00000388,2024-08-31,Australia,Oceania,Canberra,Samsung Galaxy S24+,Galaxy S,true,1068.58,0,3,1068.58,3205.74,E-commerce Platform,Debit Card,18–24
SAMS-00000482,2022-05-21,Australia,Oceania,Melbourne,Samsung Galaxy S24+,Galaxy S,true,930.74,0,1,930.74,930.74,Corporate / B2B,Credit Card,18–24
SAMS-00000483,2022-07-11,Australia,Oceania,Melbourne,Samsung Galaxy S24+,Galaxy S,true,1081.31,0,8,1081.31,8650.48,Online (Samsung.com),Gift Card,18–24
SAMS-00000517,2023-01-04,Australia,Oceania,Newcastle,Samsung Galaxy S24+,Galaxy S,true,965.13,12,3,849.31,2547.93,E-commerce Platform,EMI / Installment,45–54
SAMS-00000552,2023-03-25,Australia,Oceania,Perth,Samsung Galaxy S24+,Galaxy S,true,953.55,0,6,953.55,5721.3,Samsung Store,Samsung Pay,18–24
SAMS-00000694,2023-09-11,Austria,Europe,Innsbruck,Samsung Galaxy S24+,Galaxy S,true,1016.95,12,1,894.92,894.92,E-commerce Platform,EMI / Installment,35–44
SAMS-00000843,2022-06-25,Austria,Europe,Vienna,Samsung Galaxy S24+,Galaxy S,true,1035.54,15,5,880.21,4401.05,E-commerce Platform,Debit Card,35–44
SAMS-00000848,2023-06-13,Austria,Europe,Vienna,Samsung Galaxy S24+,Galaxy S,true,1061.59,5,7,1008.51,7059.57,Corporate / B2B,Net Banking,45–54
SAMS-00000915,2023-08-22,Austria,Europe,Wels,Samsung Galaxy S24+,Galaxy S,true,1004.11,0,2,1004.11,2008.22,E-commerce Platform,Net Banking,55+
